,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Journeyday,Journeymonth,Dephour,Depmin,Arrivalhour,Arrivalmin,Durationhours,Durationmins
2006,1.0,7927,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,5,7,10,22,40,15,30
2007,0.0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,23,55,2,45,2,50
2008,1.0,19225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,11,40,18,25,6,45
2009,1.0,4692,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,4,7,25,13,35,6,10
2010,1.0,13555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,21,25,9,30,12,5
2011,1.0,6270,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,15,0,1,30,10,30
2012,1.0,13584,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,18,55,16,20,21,25
2013,2.0,13180,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,16,10,18,50,26,40
2014,1.0,14151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,20,25,18,0,21,35
2015,0.0,6216,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12,5,6,0,9,10,3,10
2016,1.0,15135,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,7,30,18,50,11,20
2017,1.0,15136,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,11,30,21,0,9,30
2018,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,2,15,19,0,16,45
2019,1.0,12384,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,9,35,22,5,12,30
2020,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,9,35,19,10,9,35
2021,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,17,0,18,0,25,0
2022,1.0,10454,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,0,19,15,10,15
2023,1.0,8372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,23,0,7,40,8,40
2024,1.0,11848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,19,45,4,25,8,40
2025,1.0,6416,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,8,30,21,0,12,30
2026,0.0,3342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,9,10,10,40,1,30
2027,2.0,10118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,6,30,7,25,24,55
2028,2.0,14960,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,16,45,12,30,19,45
2029,1.0,6818,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,5,5,16,10,11,5
2030,0.0,5510,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,14,15,16,45,2,30
2031,1.0,14388,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,6,30,9,20,26,50
2032,1.0,7038,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,14,55,22,30,7,35
2033,1.0,8266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,8,45,19,15,10,30
2034,2.0,14300,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,18,20,19,0,24,40
2035,1.0,8366,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,25,7,55,22,30
2036,1.0,17261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,22,50,10,25,11,35
2037,1.0,8452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,6,7,10,9,5,25,55
2038,1.0,8567,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,15,10,20,30,5,20
2039,1.0,9646,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,7,5,22,30,15,25
2040,2.0,8341,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,22,0,19,15,21,15
2041,1.0,12373,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,17,30,19,0,25,30
2042,0.0,3543,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,21,6,17,45,20,5,2,20
2043,1.0,13994,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,17,0,23,35,6,35
2044,0.0,4777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,4,0,6,50,2,50
2045,1.0,7038,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,14,55,22,30,7,35
2046,0.0,3175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,16,55,18,25,1,30
2047,1.0,7408,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,10,0,21,0,11,0
2048,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,6,21,15,0,15,3,0
2049,1.0,15974,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,8,0,4,25,20,25
2050,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,5,6,55,9,30,2,35
2051,0.0,4423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,10,10,13,0,2,50
2052,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,9,40,4,25,18,45
2053,1.0,8285,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,8,25,21,0,12,35
2054,0.0,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,6,6,20,7,40,1,20
2055,2.0,25430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,50,9,25,24,35
2056,0.0,2385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,18,3,13,10,14,30,1,20
2057,1.0,11316,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,10,20,17,35,7,15
2058,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,2,15,19,0,16,45
2059,2.0,7662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,5,50,13,15,7,25
2060,1.0,14231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,16,55,19,40,26,45
2061,1.0,6838,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9,15,21,0,11,45
2062,2.0,13376,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,6,45,4,25,21,40
2063,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,15,0,19,0,28,0
2064,1.0,8574,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,7,30,15,30,8,0
2065,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,21,25,7,40,10,15
2066,1.0,12192,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,3,50,19,0,15,10
2067,0.0,4050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,6,10,20,11,50,1,30
2068,0.0,6722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,7,45,10,40,2,55
2069,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,20,0,16,20,20,20
2070,1.0,7408,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,7,0,21,0,14,0
2071,1.0,14189,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,20,50,4,25,7,35
2072,0.0,3841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,5,17,10,19,40,2,30
2073,1.0,8586,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,14,5,4,40,14,35
2074,1.0,7155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,10,35,19,15,8,40
2075,1.0,9899,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,8,25,18,15,9,50
2076,1.0,14571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,8,25,19,50,11,25
2077,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,5,18,55,21,50,2,55
2078,0.0,4544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,8,20,11,20,3,0
2079,1.0,14752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,30,20,30,20,0
2080,2.0,11542,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,25,13,45,28,20
2081,0.0,7202,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,9,50,13,5,3,15
2082,1.0,11098,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,10,35,19,0,8,25
2083,0.0,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,3,19,30,20,45,1,15
2084,1.0,6673,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,13,0,1,35,12,35
2085,0.0,14306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,18,55,21,45,2,50
2086,1.0,15554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,21,50,4,25,6,35
2087,1.0,9314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,9,35,14,25,28,50
2088,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,3,6,30,8,0,1,30
2089,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,11,40,7,40,20,0
2090,1.0,8586,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,8,25,8,15,23,50
2091,0.0,6094,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,4,5,10,8,0,2,50
2092,2.0,13292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,5,30,19,0,13,30
2093,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,5,30,4,25,22,55
2094,1.0,9718,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,10,0,21,0,11,0
2095,1.0,7412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,8,55,7,40,22,45
2096,2.0,10441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,22,0,19,15,21,15
2097,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,10,45,1,35,14,50
2098,1.0,15554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,8,0,19,0,11,0
2099,1.0,36235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,5,19,10,5,5
2100,0.0,3175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,3,16,55,18,25,1,30
2101,0.0,3597,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,24,5,17,45,20,5,2,20
2102,0.0,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,27,6,13,15,14,45,1,30
2103,1.0,12717,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10,0,19,0,9,0
2104,0.0,6015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,14,25,17,40,3,15
2105,0.0,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,23,25,2,10,2,45
2106,1.0,7845,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,19,0,1,35,6,35
2107,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,21,10,22,35,25,25
2108,1.0,27210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,21,25,5,5,7,40
2109,0.0,4174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,14,25,16,55,2,30
2110,1.0,6883,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,8,0,21,0,13,0
2111,1.0,6883,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,9,0,21,0,12,0
2112,1.0,8355,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,10,20,17,35,7,15
2113,0.0,5469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,3,20,30,23,20,2,50
2114,0.0,6478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,6,0,8,45,2,45
2115,0.0,11913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,19,40,22,20,2,40
2116,1.0,7006,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,18,35,1,30,6,55
2117,1.0,12681,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,16,30,22,35,6,5
2118,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,23,5,19,0,19,55
2119,1.0,13587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,14,0,21,0,7,0
2120,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,19,15,19,0,23,45
2121,1.0,6220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,30,12,20,4,50
2122,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7,5,12,35,5,30
2123,1.0,8576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,9,25,18,30,9,5
2124,1.0,10031,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,19,45,20,40,24,55
2125,2.0,12819,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,19,10,19,0,23,50
2126,1.0,5052,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,4,7,25,13,35,6,10
2127,1.0,22270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,0,8,15,24,15
2128,0.0,5613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,4,7,0,9,40,2,40
2129,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,9,0,11,25,2,25
2130,0.0,6015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,5,35,8,50,3,15
2131,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,6,30,12,0,5,30
2132,0.0,2227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12,5,13,15,14,45,1,30
2133,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,19,50,22,50,3,0
2134,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,5,30,19,0,13,30
2135,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,17,30,4,25,10,55
2136,1.0,12192,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,7,0,19,0,12,0
2137,1.0,12121,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,35,23,35,14,0
2138,2.0,16163,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,6,50,7,40,24,50
2139,1.0,12284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,5,45,18,25,12,40
2140,0.0,5780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,19,30,22,15,2,45
2141,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,5,10,20,11,50,1,30
2142,1.0,6496,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,5,10,10,5,4,55
2143,2.0,12488,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,12,20,19,15,30,55
2144,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,7,10,10,5,2,55
2145,0.0,2647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,18,6,5,45,7,15,1,30
2146,0.0,12649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,13,0,15,50,2,50
2147,1.0,8266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,11,40,19,15,7,35
2148,0.0,6216,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15,5,6,0,9,10,3,10
2149,0.0,4423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,30,4,15,2,45
2150,1.0,17996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,8,0,8,15,24,15
2151,1.0,5726,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,4,8,45,13,15,4,30
2152,1.0,15147,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,6,0,15,30,9,30
2153,1.0,15554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,20,55,19,0,22,5
2154,2.0,12819,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,23,5,4,25,29,20
2155,1.0,7198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,18,0,1,30,7,30
2156,1.0,5073,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,16,0,21,0,5,0
2157,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,21,15,0,15,3,0
2158,0.0,3205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,3,7,10,8,35,1,25
2159,0.0,3257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,5,5,55,8,35,2,40
2160,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,22,15,0,50,2,35
2161,1.0,10231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,16,50,21,35,4,45
2162,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,20,55,4,25,7,30
2163,0.0,2227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,3,21,20,22,45,1,25
2164,2.0,9258,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,12,0,11,10,23,10
2165,1.0,9663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,16,30,9,20,16,50
2166,0.0,8040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,5,7,5,8,30,1,25
2167,0.0,3419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,20,55,23,40,2,45
2168,0.0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,7,10,10,10,3,0
2169,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,17,45,20,45,3,0
2170,1.0,4959,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,10,35,19,35,9,0
2171,2.0,10151,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,12,0,11,10,23,10
2172,3.0,10703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,5,15,19,15,38,0
2173,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,8,25,18,15,9,50
2174,1.0,7205,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,16,10,22,20,6,10
2175,1.0,12284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,8,55,18,25,9,30
2176,1.0,13994,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,9,35,22,5,12,30
2177,0.0,6015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,4,14,25,17,40,3,15
2178,1.0,4226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,6,15,10,30,4,15
2179,2.0,9483,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,19,10,18,50,23,40
2180,0.0,5198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,7,10,10,10,3,0
2181,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,5,30,19,0,13,30
2182,0.0,11982,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,6,17,45,20,5,2,20
2183,1.0,8032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,11,50,13,0,25,10
2184,0.0,5510,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,14,15,16,45,2,30
2185,1.0,8177,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,23,30,4,35,5,5
2186,1.0,11410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,16,45,22,25,5,40
2187,1.0,9385,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,7,0,12,50,5,50
2188,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,10,0,19,0,9,0
2189,0.0,3873,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18,6,9,0,11,25,2,25
2190,1.0,11999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,11,40,18,50,7,10
2191,2.0,14300,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,18,20,12,35,18,15
2192,0.0,2175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12,5,13,15,14,45,1,30
2193,2.0,14431,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,6,50,7,40,24,50
2194,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,5,6,0,8,45,2,45
2195,1.0,3809,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,19,20,23,45,4,25
2196,1.0,7354,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,7,30,19,15,11,45
2197,1.0,12537,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,8,0,15,30,7,30
2198,1.0,9719,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,13,0,19,15,6,15
2199,0.0,8040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,5,10,20,11,50,1,30
2200,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,5,7,5,8,30,1,25
2201,0.0,4591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,23,30,2,20,2,50
2202,1.0,7662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,16,45,21,5,28,20
2203,0.0,3850,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,6,7,55,10,15,2,20
2204,1.0,6442,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,8,35,22,30,13,55
2205,1.0,11378,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,23,30,4,35,5,5
2206,1.0,13377,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,15,0,1,30,10,30
2207,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,8,25,20,45,12,20
2208,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,5,7,5,8,30,1,25
2209,2.0,6057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,17,15,9,25,16,10
2210,0.0,5176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,10,0,12,45,2,45
2211,2.0,13014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9,40,4,25,18,45
2212,1.0,7917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,16,15,20,35,4,20
2213,1.0,5583,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,6,5,11,20,5,15
